瘤痢,瘤痢疙,老矫,扁柯(∑C),碍荐樊(mm),嚼档(%),瘤搁柯档(∑C)
143,措备,2025-04-03 11:00,10.4,,59,16.4
143,措备,2025-04-03 12:00,12.6,,45,23.3
143,措备,2025-04-03 13:00,13.9,,41,27.6
143,措备,2025-04-03 14:00,14,,39,27
143,措备,2025-04-03 15:00,15.3,,37,27.1
143,措备,2025-04-03 16:00,15.3,,33,24.1
143,措备,2025-04-03 17:00,14.4,,38,18.3
143,措备,2025-04-03 18:00,13.2,,44,14.4
143,措备,2025-04-03 19:00,11.6,,50,11.2
143,措备,2025-04-03 20:00,10.5,,51,9.5
143,措备,2025-04-03 21:00,8.8,,66,8.3
143,措备,2025-04-03 22:00,7.9,,72,7.5
143,措备,2025-04-03 23:00,7.5,,75,6.9
143,措备,2025-04-04 00:00,7.1,,77,6.3
143,措备,2025-04-04 01:00,6.5,,80,5.8
143,措备,2025-04-04 02:00,5.9,,83,5.2
143,措备,2025-04-04 03:00,4.7,,88,4.5
143,措备,2025-04-04 04:00,4.1,,89,4.4
143,措备,2025-04-04 05:00,4.2,,89,4.3
143,措备,2025-04-04 06:00,3.6,,92,3.5
143,措备,2025-04-04 07:00,4,,92,4.6
143,措备,2025-04-04 08:00,6.1,,82,8.3
143,措备,2025-04-04 09:00,9.1,,72,14.1
143,措备,2025-04-04 10:00,11.7,,57,19.3
143,措备,2025-04-04 11:00,14,,48,24.2
143,措备,2025-04-04 12:00,15.2,,41,27.9
143,措备,2025-04-04 13:00,16.1,,33,29.9
143,措备,2025-04-04 14:00,18,,30,31.2
143,措备,2025-04-04 15:00,17,,28,27.9
143,措备,2025-04-04 16:00,17.7,,28,23
143,措备,2025-04-04 17:00,17.6,,27,19.8
143,措备,2025-04-04 18:00,17.4,,28,16.9
143,措备,2025-04-04 19:00,15.6,,32,13.4
143,措备,2025-04-04 20:00,14.1,,36,11.7
143,措备,2025-04-04 21:00,13,,38,10.3
143,措备,2025-04-04 22:00,12.1,,39,9.2
143,措备,2025-04-04 23:00,11.3,,39,8.6
143,措备,2025-04-05 00:00,10.1,,47,7.5
143,措备,2025-04-05 01:00,9.4,,53,7.2
143,措备,2025-04-05 02:00,8.2,,58,7
143,措备,2025-04-05 03:00,7.9,,58,7.3
143,措备,2025-04-05 04:00,8,,57,7.3
143,措备,2025-04-05 05:00,8,,61,7.3
143,措备,2025-04-05 06:00,8.3,,60,7.6
143,措备,2025-04-05 07:00,8.6,,60,8
143,措备,2025-04-05 08:00,8.9,,60,9.7
143,措备,2025-04-05 09:00,10.5,,56,12.7
143,措备,2025-04-05 10:00,13.1,,46,17.4
143,措备,2025-04-05 11:00,14.2,,45,18.7
143,措备,2025-04-05 12:00,15.3,,45,22.5
143,措备,2025-04-05 13:00,14.7,0,49,18.7
143,措备,2025-04-05 14:00,14.7,0,54,16.6
143,措备,2025-04-05 15:00,14.5,0,55,15.9
143,措备,2025-04-05 16:00,12.7,0,70,13.1
143,措备,2025-04-05 17:00,13.4,0,61,12.7
143,措备,2025-04-05 18:00,13.8,,59,12.8
143,措备,2025-04-05 19:00,12.9,,65,11.1
143,措备,2025-04-05 20:00,12.8,,65,10.6
143,措备,2025-04-05 21:00,12.9,,63,10.1
143,措备,2025-04-05 22:00,12.9,0,64,10.4
143,措备,2025-04-05 23:00,12.4,,66,9.1
143,措备,2025-04-06 00:00,11.3,,75,8.5
143,措备,2025-04-06 01:00,10.3,,80,7.8
143,措备,2025-04-06 02:00,9.3,,80,7.2
143,措备,2025-04-06 03:00,9.1,,61,6.3
143,措备,2025-04-06 04:00,8.4,,62,5.5
143,措备,2025-04-06 05:00,8.4,,63,5.2
143,措备,2025-04-06 06:00,7.3,,70,4.6
143,措备,2025-04-06 07:00,7.7,,68,5.6
143,措备,2025-04-06 08:00,9.2,,60,9.4
143,措备,2025-04-06 09:00,11,,52,15.5
143,措备,2025-04-06 10:00,12.5,,45,21
143,措备,2025-04-06 11:00,14.6,,37,26
143,措备,2025-04-06 12:00,16,,29,28.9
143,措备,2025-04-06 13:00,17.8,,22,30.8
143,措备,2025-04-06 14:00,17.4,,22,30.4
143,措备,2025-04-06 15:00,18.9,,17,29.6
143,措备,2025-04-06 16:00,18.2,,19,22.2
143,措备,2025-04-06 17:00,18.4,,19,20.8
143,措备,2025-04-06 18:00,17.7,,17,16.5
143,措备,2025-04-06 19:00,16.2,,18,13.2
143,措备,2025-04-06 20:00,15.5,,19,11.7
143,措备,2025-04-06 21:00,14.5,,23,10.5
143,措备,2025-04-06 22:00,12.6,,28,9.2
143,措备,2025-04-06 23:00,11.6,,32,8
143,措备,2025-04-07 00:00,10.7,,34,6.8
143,措备,2025-04-07 01:00,9,,42,5.8
143,措备,2025-04-07 02:00,7.1,,49,4.9
143,措备,2025-04-07 03:00,6.2,,59,4.2
143,措备,2025-04-07 04:00,5.2,,58,3.5
143,措备,2025-04-07 05:00,4.8,,59,2.8
143,措备,2025-04-07 06:00,4.2,,60,2.3
143,措备,2025-04-07 07:00,5.8,,56,3.6
143,措备,2025-04-07 08:00,8.9,,45,9.1
143,措备,2025-04-07 09:00,12.5,,31,17.5
143,措备,2025-04-07 10:00,15.1,,21,24.5
143,措备,2025-04-07 11:00,16.8,,18,30.4
143,措备,2025-04-07 12:00,18.5,,16,34
143,措备,2025-04-07 13:00,20.6,,13,36.9
143,措备,2025-04-07 14:00,21.7,,13,37.1
143,措备,2025-04-07 15:00,23.1,,13,35.5
143,措备,2025-04-07 16:00,24.3,,13,27.4
143,措备,2025-04-07 17:00,24.8,,11,25.3
143,措备,2025-04-07 18:00,24,,12,20.7
143,措备,2025-04-07 19:00,21.7,,16,17.3
143,措备,2025-04-07 20:00,19,,23,14.7
143,措备,2025-04-07 21:00,17,,30,12.9
143,措备,2025-04-07 22:00,15.3,,34,11.4
143,措备,2025-04-07 23:00,14,,41,10.4
143,措备,2025-04-08 00:00,13,,43,9.5
143,措备,2025-04-08 01:00,12.3,,47,9
143,措备,2025-04-08 02:00,12.2,,49,9
143,措备,2025-04-08 03:00,11.7,,50,8.6
143,措备,2025-04-08 04:00,11.8,,47,8.1
143,措备,2025-04-08 05:00,13.9,,37,9
143,措备,2025-04-08 06:00,15.9,,28,9.7
143,措备,2025-04-08 07:00,15.1,,35,11.3
143,措备,2025-04-08 08:00,16.9,,33,15
143,措备,2025-04-08 09:00,18.9,,32,21.2
143,措备,2025-04-08 10:00,19.5,,33,27.3
143,措备,2025-04-08 11:00,21.5,,30,32.8
143,措备,2025-04-08 12:00,22.6,,25,36.5
143,措备,2025-04-08 13:00,22.6,,15,36.5
143,措备,2025-04-08 14:00,23.3,,16,36.3
143,措备,2025-04-08 15:00,22.8,,17,34.5
143,措备,2025-04-08 16:00,23.1,,17,26.7
143,措备,2025-04-08 17:00,22.3,,19,25.1
143,措备,2025-04-08 18:00,21.6,,20,20.4
143,措备,2025-04-08 19:00,16.6,,34,16.2
143,措备,2025-04-08 20:00,13.9,,42,13.8
143,措备,2025-04-08 21:00,13,,44,12.4
143,措备,2025-04-08 22:00,12.6,,45,11.3
143,措备,2025-04-08 23:00,12,,55,10.7
143,措备,2025-04-09 00:00,10.8,,66,9.6
143,措备,2025-04-09 01:00,10.2,,71,8.9
143,措备,2025-04-09 02:00,9.8,,74,8.4
143,措备,2025-04-09 03:00,9.1,,77,7.8
143,措备,2025-04-09 04:00,8.1,,78,6.9
143,措备,2025-04-09 05:00,7,,81,6.3
143,措备,2025-04-09 06:00,6.3,,83,5.7
143,措备,2025-04-09 07:00,6.7,,81,7
143,措备,2025-04-09 08:00,9.1,,72,11.7
143,措备,2025-04-09 09:00,11.7,,63,18.8
143,措备,2025-04-09 10:00,13.9,,50,24.5
143,措备,2025-04-09 11:00,16.3,,35,30.1
143,措备,2025-04-09 12:00,18,,33,29.1
143,措备,2025-04-09 13:00,19.7,,30,33.2
143,措备,2025-04-09 14:00,20,,27,31.1
143,措备,2025-04-09 15:00,20.4,,26,28.6
143,措备,2025-04-09 16:00,21.4,,24,27.1
143,措备,2025-04-09 17:00,21.6,,27,23.9
143,措备,2025-04-09 18:00,19.8,,33,19.9
143,措备,2025-04-09 19:00,18.2,,37,16.6
143,措备,2025-04-09 20:00,17.7,0,42,16.3
143,措备,2025-04-09 21:00,16.9,,49,15.6
143,措备,2025-04-09 22:00,16.2,,54,15
143,措备,2025-04-09 23:00,15.1,,56,13.2
143,措备,2025-04-10 00:00,14.2,,62,12.4
143,措备,2025-04-10 01:00,14.3,,61,13.2
143,措备,2025-04-10 02:00,13.8,,60,12.5
143,措备,2025-04-10 03:00,13.3,,63,11.7
143,措备,2025-04-10 04:00,12.5,,66,10.4
143,措备,2025-04-10 05:00,12.1,,70,9.6
143,措备,2025-04-10 06:00,11.4,,73,9
143,措备,2025-04-10 07:00,11.6,,73,10.4
143,措备,2025-04-10 08:00,13.4,,67,15.1
143,措备,2025-04-10 09:00,15.6,,57,21.8
143,措备,2025-04-10 10:00,17.2,,46,28
143,措备,2025-04-10 11:00,18.7,,45,33.4
143,措备,2025-04-10 12:00,19.7,,42,36.1
143,措备,2025-04-10 13:00,21.5,,37,39.2
143,措备,2025-04-10 14:00,21.7,,35,39.1
143,措备,2025-04-10 15:00,21.5,,33,33.3
143,措备,2025-04-10 16:00,21.9,,32,28.1
143,措备,2025-04-10 17:00,20.9,,32,25.9
143,措备,2025-04-10 18:00,20,,34,21.2
143,措备,2025-04-10 19:00,16.8,,53,18.4
143,措备,2025-04-10 20:00,13.9,,63,14.7
143,措备,2025-04-10 21:00,13.4,,59,13.3
143,措备,2025-04-10 22:00,12.9,,58,12.4
143,措备,2025-04-10 23:00,12.3,,59,11.4
143,措备,2025-04-11 00:00,11.4,,63,9.9
143,措备,2025-04-11 01:00,10.5,,69,8.8
143,措备,2025-04-11 02:00,9.3,,78,8.1
143,措备,2025-04-11 03:00,8.5,,81,7.3
143,措备,2025-04-11 04:00,7.8,,85,6.9
143,措备,2025-04-11 05:00,7.4,,87,6.2
143,措备,2025-04-11 06:00,6.8,,86,5.7
143,措备,2025-04-11 07:00,8.4,,80,7.5
143,措备,2025-04-11 08:00,11.6,,67,13.9
143,措备,2025-04-11 09:00,14.2,,56,21.7
143,措备,2025-04-11 10:00,16.7,,46,29.2
143,措备,2025-04-11 11:00,19.4,,38,35.4
143,措备,2025-04-11 12:00,21.3,,29,39.9
143,措备,2025-04-11 13:00,22.4,,23,42.5
143,措备,2025-04-11 14:00,23.9,,19,42.2
143,措备,2025-04-11 15:00,24.3,,17,40.7
143,措备,2025-04-11 16:00,24.7,,14,30.5
143,措备,2025-04-11 17:00,24.1,,16,27.1
143,措备,2025-04-11 18:00,21.9,,22,22.4
143,措备,2025-04-11 19:00,20.2,,26,18.7
143,措备,2025-04-11 20:00,18.7,,31,16.3
143,措备,2025-04-11 21:00,17.3,,35,14.9
143,措备,2025-04-11 22:00,15.9,,41,13.8
143,措备,2025-04-11 23:00,14.9,,47,12.9
143,措备,2025-04-12 00:00,14,,56,12.2
143,措备,2025-04-12 01:00,12.9,,64,11.4
143,措备,2025-04-12 02:00,11.7,,69,10.4
143,措备,2025-04-12 03:00,10.6,,74,9.4
143,措备,2025-04-12 04:00,9.9,,78,8.6
143,措备,2025-04-12 05:00,9.3,,78,8.6
143,措备,2025-04-12 06:00,9,,80,9
143,措备,2025-04-12 07:00,8.9,,79,10.1
143,措备,2025-04-12 08:00,11.3,,72,14.5
143,措备,2025-04-12 09:00,14.4,,57,21.8
143,措备,2025-04-12 10:00,16.6,,44,25.7
143,措备,2025-04-12 11:00,18.7,,34,30.7
143,措备,2025-04-12 12:00,20.4,,29,31.3
143,措备,2025-04-12 13:00,21.3,,28,32
143,措备,2025-04-12 14:00,22.3,,22,31.7
143,措备,2025-04-12 15:00,21.3,,19,25.2
143,措备,2025-04-12 16:00,20.4,0,21,21.3
143,措备,2025-04-12 17:00,16.8,0,41,16.8
143,措备,2025-04-12 18:00,14.4,0,60,14.3
143,措备,2025-04-12 19:00,12.2,1.2,83,13.3
143,措备,2025-04-12 20:00,11.7,.4,87,13
143,措备,2025-04-12 21:00,11.2,1.1,90,12.4
143,措备,2025-04-12 22:00,11.6,1,93,12.5
143,措备,2025-04-12 23:00,11.9,1.3,94,12.7
143,措备,2025-04-13 00:00,12.4,1.5,95,12.9
143,措备,2025-04-13 01:00,12.9,1.7,96,13.2
143,措备,2025-04-13 02:00,6,7.3,92,8.7
143,措备,2025-04-13 03:00,4.1,3.2,92,6.8
143,措备,2025-04-13 04:00,3.3,1.9,94,6.3
143,措备,2025-04-13 05:00,4.2,.1,84,6.3
143,措备,2025-04-13 06:00,4.6,,80,5.7
143,措备,2025-04-13 07:00,5.6,,72,5.8
143,措备,2025-04-13 08:00,7.1,,55,9.3
143,措备,2025-04-13 09:00,8.8,,47,14.1
143,措备,2025-04-13 10:00,10.1,,38,17.4
143,措备,2025-04-13 11:00,12,,31,20
143,措备,2025-04-13 12:00,11.9,,30,21
143,措备,2025-04-13 13:00,10.4,0,45,18.4
143,措备,2025-04-13 14:00,10.4,0,51,19.3
143,措备,2025-04-13 15:00,11.8,,36,19.9
143,措备,2025-04-13 16:00,11.7,,28,15.4
143,措备,2025-04-13 17:00,11.4,,28,13.4
143,措备,2025-04-13 18:00,11,,29,11.2
143,措备,2025-04-13 19:00,10,,30,9
143,措备,2025-04-13 20:00,9.7,,32,8.3
143,措备,2025-04-13 21:00,9,,36,7.9
143,措备,2025-04-13 22:00,7.9,,42,6.6
143,措备,2025-04-13 23:00,7.1,,46,5.8
143,措备,2025-04-14 00:00,6.9,,47,5.2
143,措备,2025-04-14 01:00,6.3,,49,4.7
143,措备,2025-04-14 02:00,4.3,,60,4.1
143,措备,2025-04-14 03:00,3.8,,64,3.9
143,措备,2025-04-14 04:00,3.4,,67,4.2
143,措备,2025-04-14 05:00,4,,66,5.2
143,措备,2025-04-14 06:00,4.9,.5,81,5.5
143,措备,2025-04-14 07:00,4.4,.9,90,6.5
143,措备,2025-04-14 08:00,4.4,0,88,7.4
143,措备,2025-04-14 09:00,6,0,86,12.3
143,措备,2025-04-14 10:00,8.1,,70,19.6
143,措备,2025-04-14 11:00,9.6,,64,19.4
143,措备,2025-04-14 12:00,11.6,,56,23.1
143,措备,2025-04-14 13:00,10.6,0,56,17.8
143,措备,2025-04-14 14:00,7.3,.4,84,12.4
143,措备,2025-04-14 15:00,8.1,.1,72,12.6
143,措备,2025-04-14 16:00,8.3,0,75,12.4
143,措备,2025-04-14 17:00,7.6,.9,76,10.8
143,措备,2025-04-14 18:00,6.8,2.2,82,10.1
143,措备,2025-04-14 19:00,6.6,.9,86,9.4
143,措备,2025-04-14 20:00,6.8,.1,87,9.3
143,措备,2025-04-14 21:00,6.3,0,88,8.4
143,措备,2025-04-14 22:00,5.9,0,87,7.7
143,措备,2025-04-14 23:00,5.5,.1,82,6.8
143,措备,2025-04-15 00:00,5.5,,82,6.8
143,措备,2025-04-15 01:00,5.6,,82,6.7
143,措备,2025-04-15 02:00,5.6,0,86,6.7
143,措备,2025-04-15 03:00,5.8,,82,6.4
143,措备,2025-04-15 04:00,5.7,,80,5.1
143,措备,2025-04-15 05:00,5.3,,82,4.5
143,措备,2025-04-15 06:00,5.1,,78,4.1
143,措备,2025-04-15 07:00,5.8,,71,5.1
143,措备,2025-04-15 08:00,7.1,,64,9.5
143,措备,2025-04-15 09:00,8.1,,59,11
143,措备,2025-04-15 10:00,10.1,,50,17.7
143,措备,2025-04-15 11:00,11.4,,41,20.5
143,措备,2025-04-15 12:00,12.4,,39,20.9
143,措备,2025-04-15 13:00,13.8,,32,22.5
143,措备,2025-04-15 14:00,15.4,,31,24.9
143,措备,2025-04-15 15:00,16,,30,25.1
143,措备,2025-04-15 16:00,16.8,,29,18.9
143,措备,2025-04-15 17:00,16.2,,29,16.6
143,措备,2025-04-15 18:00,15.7,,29,14
143,措备,2025-04-15 19:00,13.7,,34,11.5
143,措备,2025-04-15 20:00,13.1,,38,10.1
143,措备,2025-04-15 21:00,12,,43,9.2
143,措备,2025-04-15 22:00,11.1,,47,8.4
143,措备,2025-04-15 23:00,10,,51,7.7
143,措备,2025-04-16 00:00,9.4,,54,6.9
143,措备,2025-04-16 01:00,9.3,,55,6.6
143,措备,2025-04-16 02:00,7.6,,65,6
143,措备,2025-04-16 03:00,6.1,,75,5.6
143,措备,2025-04-16 04:00,5.6,,79,5.1
143,措备,2025-04-16 05:00,5.1,,82,4.7
143,措备,2025-04-16 06:00,4.7,,85,4.6
143,措备,2025-04-16 07:00,6.8,,79,6.6
143,措备,2025-04-16 08:00,9.1,,66,11.6
143,措备,2025-04-16 09:00,11.9,,53,17.1
143,措备,2025-04-16 10:00,14.2,,44,22.4
143,措备,2025-04-16 11:00,16.9,,39,27.4
143,措备,2025-04-16 12:00,18.8,,34,30.7
143,措备,2025-04-16 13:00,20.3,,33,31.4
143,措备,2025-04-16 14:00,23,,30,31.8
143,措备,2025-04-16 15:00,23.7,,31,26.7
143,措备,2025-04-16 16:00,26.8,,25,25.5
143,措备,2025-04-16 17:00,26.2,,24,24.1
143,措备,2025-04-16 18:00,24.4,,27,19.9
143,措备,2025-04-16 19:00,22.4,,37,17.7
143,措备,2025-04-16 20:00,21.2,,41,16.6
143,措备,2025-04-16 21:00,20.1,,38,15.2
143,措备,2025-04-16 22:00,19,,34,13.7
143,措备,2025-04-16 23:00,17.8,,39,13.4
143,措备,2025-04-17 00:00,18.4,,45,13.1
143,措备,2025-04-17 01:00,16.1,,54,11.8
143,措备,2025-04-17 02:00,14.7,,63,11.1
143,措备,2025-04-17 03:00,13.5,,71,10.5
143,措备,2025-04-17 04:00,12.4,,78,10.1
143,措备,2025-04-17 05:00,12.5,,80,10
143,措备,2025-04-17 06:00,12.3,,83,9.9
143,措备,2025-04-17 07:00,14.1,,78,12.7
143,措备,2025-04-17 08:00,15.9,,70,15.9
143,措备,2025-04-17 09:00,18.9,,63,21
143,措备,2025-04-17 10:00,20.8,,60,23.2
143,措备,2025-04-17 11:00,22.5,,56,29.1
143,措备,2025-04-17 12:00,21.4,,60,25.1
143,措备,2025-04-17 13:00,22.7,,55,27.8
143,措备,2025-04-17 14:00,23.5,,53,30.6
143,措备,2025-04-17 15:00,23.9,,51,29.9
143,措备,2025-04-17 16:00,23.6,,52,26
143,措备,2025-04-17 17:00,23.1,,54,23.7
143,措备,2025-04-17 18:00,21.6,,60,20.9
143,措备,2025-04-17 19:00,20.2,,65,18.3
143,措备,2025-04-17 20:00,19.4,,68,16.8
143,措备,2025-04-17 21:00,18.5,,72,15.8
143,措备,2025-04-17 22:00,17.7,,77,15.3
143,措备,2025-04-17 23:00,17,,80,14.9
143,措备,2025-04-18 00:00,16.8,,81,14.6
143,措备,2025-04-18 01:00,16,,85,13.8
143,措备,2025-04-18 02:00,15.5,,87,13.2
143,措备,2025-04-18 03:00,14.9,,89,12.7
143,措备,2025-04-18 04:00,14.5,,91,12.4
143,措备,2025-04-18 05:00,14.5,,91,12.2
143,措备,2025-04-18 06:00,14.4,,91,12.1
143,措备,2025-04-18 07:00,15.5,,90,14.3
143,措备,2025-04-18 08:00,17.9,,80,18.6
143,措备,2025-04-18 09:00,20.3,,70,23.3
143,措备,2025-04-18 10:00,22.6,,59,27.9
143,措备,2025-04-18 11:00,24.8,,49,32.1
143,措备,2025-04-18 12:00,26.4,,46,34
143,措备,2025-04-18 13:00,27.1,,44,34.5
143,措备,2025-04-18 14:00,28,,41,35.4
143,措备,2025-04-18 15:00,28.8,,40,33.8
143,措备,2025-04-18 16:00,29.3,,38,29.9
143,措备,2025-04-18 17:00,28.8,,40,27.5
143,措备,2025-04-18 18:00,26.4,,49,24.9
143,措备,2025-04-18 19:00,25,,54,22
143,措备,2025-04-18 20:00,23.8,,58,20.3
143,措备,2025-04-18 21:00,22.8,,62,19.3
143,措备,2025-04-18 22:00,21.8,,67,18.7
143,措备,2025-04-18 23:00,20.8,,72,17.8
143,措备,2025-04-19 00:00,19.9,,75,17.2
143,措备,2025-04-19 01:00,19.4,,78,16.8
143,措备,2025-04-19 02:00,18.9,,80,16.7
143,措备,2025-04-19 03:00,18.6,,82,16.4
143,措备,2025-04-19 04:00,17.9,,84,15.6
143,措备,2025-04-19 05:00,17.3,,84,14.6
143,措备,2025-04-19 06:00,16.5,,86,14.1
143,措备,2025-04-19 07:00,17.3,,85,15.8
143,措备,2025-04-19 08:00,19.5,,74,20.8
143,措备,2025-04-19 09:00,21.9,,66,26.2
143,措备,2025-04-19 10:00,23.6,,57,30.4
143,措备,2025-04-19 11:00,25.3,,45,34.5
143,措备,2025-04-19 12:00,24.6,,48,32.4
143,措备,2025-04-19 13:00,25.7,,45,37.2
143,措备,2025-04-19 14:00,26.3,,41,37.8
143,措备,2025-04-19 15:00,25.6,,44,35.2
143,措备,2025-04-19 16:00,25.6,,45,29.6
143,措备,2025-04-19 17:00,24.6,,48,27
143,措备,2025-04-19 18:00,23.1,,54,23.9
143,措备,2025-04-19 19:00,22.2,,59,21.8
143,措备,2025-04-19 20:00,21.6,,62,20.8
143,措备,2025-04-19 21:00,20.9,,67,20
143,措备,2025-04-19 22:00,21.2,,66,19.9
143,措备,2025-04-19 23:00,19.9,0,77,19.2
143,措备,2025-04-20 00:00,19.7,,78,18.9
143,措备,2025-04-20 01:00,19.7,,75,18.7
143,措备,2025-04-20 02:00,19.5,,73,18.5
143,措备,2025-04-20 03:00,19.5,,74,18.2
143,措备,2025-04-20 04:00,19.3,,75,18.1
143,措备,2025-04-20 05:00,18.9,,79,17.9
143,措备,2025-04-20 06:00,18.8,,79,17.9
143,措备,2025-04-20 07:00,17.3,,76,17.7
143,措备,2025-04-20 08:00,14.8,,78,17.3
143,措备,2025-04-20 09:00,13.7,,81,16.7
143,措备,2025-04-20 10:00,13.5,,80,17.8
143,措备,2025-04-20 11:00,13.7,,78,17.3
143,措备,2025-04-20 12:00,13.5,,80,16.9
143,措备,2025-04-20 13:00,13.7,0,80,18.2
143,措备,2025-04-20 14:00,14.5,,76,19.5
143,措备,2025-04-20 15:00,14.6,,72,18.6
143,措备,2025-04-20 16:00,15.2,0,70,18.7
143,措备,2025-04-20 17:00,15.1,,65,17.6
143,措备,2025-04-20 18:00,15.4,,60,16.6
143,措备,2025-04-20 19:00,15.1,,61,15.6
143,措备,2025-04-20 20:00,14.6,,57,15
143,措备,2025-04-20 21:00,14.2,,59,14.7
143,措备,2025-04-20 22:00,13.6,,61,14.3
143,措备,2025-04-20 23:00,13.3,,62,13.9
143,措备,2025-04-21 00:00,13.3,,63,13.9
143,措备,2025-04-21 01:00,13.1,,65,13.7
143,措备,2025-04-21 02:00,12.9,,70,13.5
143,措备,2025-04-21 03:00,12.8,,70,13.5
143,措备,2025-04-21 04:00,12.4,,72,13.1
143,措备,2025-04-21 05:00,12.3,,75,13
143,措备,2025-04-21 06:00,12.3,,75,13.2
143,措备,2025-04-21 07:00,12.6,,76,14.1
143,措备,2025-04-21 08:00,13.7,,72,17.1
143,措备,2025-04-21 09:00,14.9,,65,19.3
143,措备,2025-04-21 10:00,16.6,,58,22.4
143,措备,2025-04-21 11:00,20.3,,47,33.2
143,措备,2025-04-21 12:00,20.9,,47,36.4
143,措备,2025-04-21 13:00,22.4,,43,39.1
143,措备,2025-04-21 14:00,23.5,,43,39.3
143,措备,2025-04-21 15:00,24.4,,42,37.7
143,措备,2025-04-21 16:00,24.7,,42,32
143,措备,2025-04-21 17:00,25.5,,41,29.3
143,措备,2025-04-21 18:00,25.1,,44,25
143,措备,2025-04-21 19:00,21.5,,39,20.5
143,措备,2025-04-21 20:00,20,,43,18.5
143,措备,2025-04-21 21:00,18.6,,47,17.1
143,措备,2025-04-21 22:00,16.9,,53,16
143,措备,2025-04-21 23:00,16.1,,56,15.3
143,措备,2025-04-22 00:00,15.3,,61,14.5
143,措备,2025-04-22 01:00,14.5,,65,13.9
143,措备,2025-04-22 02:00,13.9,,68,13.8
143,措备,2025-04-22 03:00,13.7,,70,13.7
143,措备,2025-04-22 04:00,13.3,,72,13.7
143,措备,2025-04-22 05:00,13.5,,72,14
143,措备,2025-04-22 06:00,13.3,0,76,13.9
143,措备,2025-04-22 07:00,12.8,.2,83,14
143,措备,2025-04-22 08:00,13,1,90,14.8
143,措备,2025-04-22 09:00,12.8,1.4,91,15.3
143,措备,2025-04-22 10:00,13.3,.9,94,16.1
143,措备,2025-04-22 11:00,14.6,.3,93,18.2
143,措备,2025-04-22 12:00,16.2,0,91,19.8
143,措备,2025-04-22 13:00,17.5,.7,94,22.1
143,措备,2025-04-22 14:00,18.3,0,87,19.8
143,措备,2025-04-22 15:00,17.8,.5,92,19.7
143,措备,2025-04-22 16:00,17.8,.6,92,19.2
143,措备,2025-04-22 17:00,17.5,.7,94,18.9
143,措备,2025-04-22 18:00,17.3,.4,95,18.4
143,措备,2025-04-22 19:00,17.2,.2,96,17.8
143,措备,2025-04-22 20:00,17,,96,17.2
143,措备,2025-04-22 21:00,16.8,,96,16.9
143,措备,2025-04-22 22:00,16.7,,95,16.8
143,措备,2025-04-22 23:00,16.6,,95,16.7
143,措备,2025-04-23 00:00,16.5,,94,16.6
143,措备,2025-04-23 01:00,15.1,0,90,15.5
143,措备,2025-04-23 02:00,14.5,,94,15.2
143,措备,2025-04-23 03:00,14.5,,95,15
143,措备,2025-04-23 04:00,14.6,,91,14.6
143,措备,2025-04-23 05:00,13.7,,86,13
143,措备,2025-04-23 06:00,13.3,,86,13.3
143,措备,2025-04-23 07:00,13.6,,80,15.1
143,措备,2025-04-23 08:00,13.7,,78,17.4
143,措备,2025-04-23 09:00,14.7,,73,20.7
143,措备,2025-04-23 10:00,15.3,,71,23.1
143,措备,2025-04-23 11:00,15.8,,65,25
143,措备,2025-04-23 12:00,16.2,,60,26.9
143,措备,2025-04-23 13:00,17.3,,57,31.6
143,措备,2025-04-23 14:00,18.3,,53,31.8
143,措备,2025-04-23 15:00,18,,51,26.7
143,措备,2025-04-23 16:00,18.2,,53,24
143,措备,2025-04-23 17:00,18.8,,53,23.5
143,措备,2025-04-23 18:00,17.8,,56,19.3
143,措备,2025-04-23 19:00,15.8,,65,16.4
143,措备,2025-04-23 20:00,13.7,,73,14.4
143,措备,2025-04-23 21:00,12.1,,78,13
143,措备,2025-04-23 22:00,11.2,,81,12
143,措备,2025-04-23 23:00,10.5,,84,11.4
143,措备,2025-04-24 00:00,10.3,,85,11.5
143,措备,2025-04-24 01:00,10.5,,84,12.4
143,措备,2025-04-24 02:00,10.6,,84,12.5
143,措备,2025-04-24 03:00,11,,83,12.7
143,措备,2025-04-24 04:00,11,,82,12.7
143,措备,2025-04-24 05:00,11.7,,82,12.9
143,措备,2025-04-24 06:00,12.7,,82,13
143,措备,2025-04-24 07:00,12.9,,82,13.2
143,措备,2025-04-24 08:00,15.6,,78,19
143,措备,2025-04-24 09:00,18,,59,24.9
143,措备,2025-04-24 10:00,19.5,,53,30.2
143,措备,2025-04-24 11:00,20.7,,47,34.2
143,措备,2025-04-24 12:00,22.2,,40,37.2
143,措备,2025-04-24 13:00,23.5,,36,38.5
143,措备,2025-04-24 14:00,25.3,,35,39.1
143,措备,2025-04-24 15:00,26.4,,31,36.8
143,措备,2025-04-24 16:00,26.7,,30,31
143,措备,2025-04-24 17:00,26.7,,29,28.2
143,措备,2025-04-24 18:00,24.8,,24,24.2
143,措备,2025-04-24 19:00,22.6,,32,21
143,措备,2025-04-24 20:00,20.7,,33,18.8
143,措备,2025-04-24 21:00,19.1,,37,17.6
143,措备,2025-04-24 22:00,18.1,,37,16.4
143,措备,2025-04-24 23:00,16.1,,35,15.1
143,措备,2025-04-25 00:00,14.9,,35,14.1
143,措备,2025-04-25 01:00,13.8,,29,13.1
